directed weighted
140 375 4
144 92 47
423 323 23
314 441 11
34 152 76
38 989 13
758 880 14
700 934 12
298 910 10
518 967 13
915 567 7
30 28 69
818 908 9
258 469 2
42 472 33
416 153 3
31 784 7
329 394 39
637 188 10
760 875 12
941 860 9
801 712 13
519 981 9
193 43 8
537 133 7
849 278 4
267 19 47
163 101 13
902 38 15
910 458 3
453 183 17
408 572 3
631 344 15
490 318 11
600 866 7
167 38 61
457 586 10
871 840 4
210 604 12
643 905 4
302 873 25
326 639 5
58 505 18
164 413 16
692 334 1
596 261 6
696 782 11
702 685 3
284 135 4
789 543 7
497 13 32
663 272 33
138 85 18
759 149 12
941 663 28
19 43 44
96 145 3
393 56 33
682 968 9
617 412 17
749 673 9
907 574 14
931 329 7
845 266 7
455 603 4
329 548 12
566 628 9
112 927 23
769 795 8
549 21 23
758 714 14
596 470 14
771 822 5
405 985 14
120 559 8
809 885 9
882 560 4
880 863 5
956 135 9
561 383 6
779 864 10
141 200 10
845 618 36
607 450 10
148 852 12
988 155 6
779 872 10
349 380 7
303 251 6
276 495 13
554 565 11
104 974 11
118 892 8
860 684 0
335 981 9
805 769 16
492 758 24
210 650 5
38 60 25
716 700 13
564 304 0
810 86 27
246 97 4
908 694 3
360 207 9
999 668 6
53 67 7
787 235 2
509 651 3
206 721 7
318 657 12
911 628 5
525 831 10
460 937 9
435 557 11
533 486 0
807 490 10
871 470 11
989 438 3
444 215 8
471 286 10
612 797 8
106 573 18
592 122 2
445 499 18
152 240 70
187 809 8
38 119 10
739 783 10
596 248 16
588 151 17
908 663 27
425 674 10
492 221 18
469 522 1
726 757 11
899 635 7
219 717 7
653 784 5
662 254 17
188 883 2
918 268 1
41 489 23
609 514 14
870 569 8
759 264 12
508 442 1
449 376 9
321 807 3
173 724 8
60 414 23
681 438 0
900 988 9
856 494 9
215 1005 12
565 358 12
31 392 0
755 90 6
571 427 3
374 788 15
650 803 3
881 88 5
238 979 4
123 827 7
964 193 3
839 195 11
519 375 8
240 628 3
693 412 8
63 301 9
94 55 21
847 685 10
569 620 9
712 72 9
420 426 3
877 308 22
44 985 15
219 884 4
841 282 10
543 517 8
840 925 7
214 992 1
254 877 2
523 211 8
357 539 11
528 119 8
312 770 10
331 151 21
980 790 9
872 796 9
349 86 29
131 17 28
250 1004 9
249 40 24
149 32 9
1004 992 6
816 59 5
138 843 0
721 572 4
77 943 31
804 343 7
535 557 12
699 373 7
922 42 35
199 181 35
107 785 19
747 682 9
264 183 8
370 566 13
32 417 10
537 628 13
641 199 26
22 103 12
412 110 2
705 390 11
685 20 61
152 113 67
698 255 8
980 718 10
774 320 19
496 321 5
5 636 9
539 644 5
211 79 1
977 759 9
108 360 1
384 893 6
698 486 5
151 512 46
664 881 9
770 893 6
566 5 8
8 771 23
481 558 13
503 1005 12
245 861 18
410 930 10
411 283 11
45 64 29
92 273 47
975 535 10
455 473 2
851 452 3
115 558 17
503 342 7
620 877 4
110 504 2
774 534 24
162 966 13
104 327 11
356 843 15
694 452 11
316 366 12
769 552 7
66 222 9
294 945 3
149 966 13
128 88 10
129 580 7
443 579 10
10 731 21
68 150 17
465 285 8
652 231 18
838 345 24
461 235 1
638 748 11
350 579 12
123 576 15
733 13 14
35 20 58
353 907 10
440 888 6
312 602 6
5 516 14
812 664 24
934 208 22
33 860 44
914 293 8
661 10 23
757 830 11
441 924 4
61 731 20
176 371 3
109 640 4
655 30 14
662 67 12
684 779 6
506 729 12
325 953 10
540 697 9
520 265 4
997 138 10
724 919 6
671 223 12
109 197 10
722 484 14
2 8 71
995 160 4
360 653 5
429 861 0
460 616 4
608 450 17
38 91 19
519 509 7
517 248 9
152 624 72
226 204 25
633 272 19
866 313 7
891 376 2
110 684 7
335 146 9
269 237 23
808 298 8
874 265 6
540 375 13
805 708 11
967 538 12
267 343 29
505 450 13
164 211 7
536 968 17
577 995 5
195 455 10
739 886 2
579 806 6
122 823 8
138 323 7
684 354 0
521 29 32
716 907 12
118 1004 13
876 312 10
72 969 5
115 380 14
932 735 13
474 587 9
946 767 16
812 100 20
899 41 0
881 349 4
997 320 5
234 745 5
202 594 3
480 248 9
746 154 6
482 663 31
988 544 10
445 802 8
455 119 5
696 50 26
339 324 2
549 544 8
679 614 12
662 273 37
7 341 47
579 164 10
313 94 12
602 258 12
932 929 9
310 293 10
512 644 43
344 614 4
148 980 3
413 275 20
992 545 10
799 140 4
488 608 11
714 959 2
429 5 3
759 179 9
46 814 17
80 1006 8
232 411 20
411 169 8
535 648 5
369 956 5
723 441 2
894 34 34
613 874 12
88 469 4
48 799 27
759 849 4
477 514 17
411 4 24
240 776 10
789 719 8
50 896 17
377 516 37
247 418 5
534 136 2
286 27 29
35 406 46
8 12 61
335 490 11
189 463 0
925 457 7
667 458 16
507 535 7
469 796 7
694 462 3
88 681 9
186 340 6
846 966 14
917 816 10
831 583 12
855 290 7
958 747 1
591 920 9
681 33 37
592 615 10
741 120 14
263 301 7
178 593 5
240 666 11
382 759 7
1 717 67
199 414 36
649 1 70
233 128 0
489 483 26
736 819 8
122 71 5
23 449 6
49 847 10
206 53 8
960 534 3
826 400 10
109 280 7
75 174 5
844 674 9
473 137 16
613 310 5
993 800 8
654 887 19
607 433 8
20 249 60
362 554 7
132 941 12
949 805 2
361 973 9
965 954 5
14 512 44
47 393 12
933 878 12
462 792 7
720 91 4
210 989 12
42 10 42
733 972 11
871 66 12
795 923 17
963 586 8
452 474 3
393 343 10
281 551 7
717 687 15
90 251 7
828 900 32
364 232 19
544 837 12
816 213 2
149 947 11
864 181 2
12 195 61
929 704 12
204 928 18
505 53 9
302 237 24
368 180 9
268 700 14
522 258 5
72 907 19
920 124 17
853 378 11
253 466 11
940 947 3
754 37 5
1000 583 10
500 960 5
440 701 11
212 995 35
785 445 8
664 163 12
709 888 9
463 382 5
309 898 7
361 62 7
630 726 3
798 52 21
261 62 8
253 73 18
318 669 2
762 792 10
492 119 12
280 24 13
235 219 7
988 605 8
52 221 15
133 862 17
266 373 3
305 647 13
573 892 27
703 119 5
543 844 10
809 987 16
947 90 8
733 347 2
102 186 2
979 398 9
673 64 4
950 612 8
27 893 31
201 225 14
164 724 4
701 284 8
269 650 14
611 525 11
227 386 14
890 296 3
992 105 33
77 226 40
685 115 10
981 176 7
180 539 2
997 692 12
653 262 16
162 768 9
239 146 8
313 359 8
816 335 1
562 290 15
527 402 9
719 401 13
439 667 12
957 644 12
948 552 7
837 564 12
237 3 45
755 529 7
15 978 40
442 542 7
706 778 2
405 540 9
969 635 1
938 272 16
85 631 16
417 134 4
618 287 63
747 825 3
916 828 26
761 623 8
622 566 7
610 831 9
810 726 6
849 245 18
867 539 2
373 378 8
187 113 8
568 178 14
217 75 9
769 470 10
406 909 13
530 460 7
211 488 4
772 468 20
794 48 29
408 827 9
884 789 8
294 537 10
795 894 9
801 751 9
669 741 13
537 989 16
691 711 6
584 656 13
485 1003 10
914 584 13
364 567 7
456 86 21
505 676 10
866 917 9
717 545 17
475 515 5
707 737 23
434 287 65
968 544 14
648 456 2
449 674 8
91 946 14
365 170 5
902 843 24
486 591 3
594 476 4
45 809 28
179 543 4
258 179 5
12 600 61
885 621 28
636 987 8
818 398 9
714 840 9
964 810 5
662 911 13
102 898 3
698 542 10
216 868 9
816 471 11
64 654 10
794 821 4
835 439 5
421 738 11
939 927 13
215 770 10
234 332 10
354 607 9
421 388 6
556 746 10
29 131 29
927 353 1
265 710 3
630 878 8
975 633 4
304 365 4
978 170 6
941 273 38
294 103 11
759 997 11
784 133 4
956 456 8
315 822 9
974 263 7
700 133 11
588 579 17
434 129 28
195 58 23
852 365 6
606 445 10
17 789 20
357 404 11
546 406 11
132 923 8
43 489 20
599 704 0
902 847 25
545 413 14
46 913 3
264 222 5
177 3 46
831 371 13
109 249 4
420 294 9
725 809 14
840 94 10
254 525 8
553 649 13
801 739 7
344 61 21
518 949 16
683 349 7
602 791 2
986 79 8
869 626 9
624 668 11
816 615 11
770 163 13
678 180 5
433 172 9
555 769 15
242 588 24
884 272 15
734 184 4
522 80 8
359 837 8
435 298 5
43 903 9
740 887 20
68 700 6
973 341 7
668 579 6
862 451 19
3 500 42
411 312 11
657 730 10
670 148 11
272 805 19
82 969 6
212 258 40
85 47 25
765 488 8
981 169 1
618 613 39
529 149 11
184 543 9
119 368 10
95 504 10
632 566 8
55 766 22
647 896 14
72 864 5
776 209 1
852 81 4
945 123 17
986 364 5
111 383 1
578 270 6
390 319 8
64 857 23
73 654 20
477 11 74
852 997 6
158 875 6
333 628 12
248 789 6
919 317 15
139 715 11
858 847 7
391 570 4
324 714 0
330 623 4
361 695 0
115 630 11
141 518 10
272 290 19
5 405 13
151 110 15
205 37 4
589 285 9
725 973 7
335 564 4
628 311 4
67 533 4
501 17 28
22 163 3
790 780 8
147 317 11
927 78 15
832 842 20
273 443 40
257 938 43
174 962 5
834 874 10
151 909 15
732 228 5
359 82 9
17 362 25
134 803 6
490 832 8
119 248 8
6 509 35
895 628 8
347 659 8
502 563 14
471 194 16
61 354 22
331 926 10
826 927 3
634 212 43
480 631 9
584 917 7
524 131 6
814 975 16
803 394 39
211 356 16
23 568 11
604 568 10
300 437 5
838 587 30
503 718 9
234 547 7
263 446 11
862 652 16
456 567 9
614 665 4
668 276 8
50 282 20
278 405 16
200 650 8
619 59 3
959 657 2
971 902 25
788 665 6
966 699 11
171 891 11
15 20 58
884 723 5
977 136 1
814 732 12
655 431 14
545 493 19
825 140 10
308 663 23
608 473 4
288 831 6
351 362 9
566 268 8
213 465 11
892 116 6
834 241 9
113 1003 5
122 877 12
762 37 11
1004 212 39
605 787 9
25 12 59
373 729 9
77 732 39
423 598 23
827 432 2
581 825 1
186 705 7
775 93 0
857 692 24
658 705 0
244 599 3
936 174 12
428 610 1
207 849 7
990 61 25
361 773 0
321 485 6
221 783 4
886 667 13
484 185 10
229 87 8
960 605 7
551 326 1
477 588 22
733 577 2
292 967 13
184 618 42
444 826 2
48 372 32
885 274 20
737 857 19
563 174 10
530 30 10
199 364 31
198 1005 13
987 993 6
917 561 9
248 314 11
550 549 9
384 986 11
406 227 11
513 734 7
382 548 10
459 958 9
174 487 10
503 151 15
125 66 3
225 462 10
692 182 7
561 748 3
334 16 14
808 634 6
908 219 12
929 597 15
866 993 11
553 568 12
17 183 28
278 7 46
819 986 11
720 780 7
561 711 7
836 607 5
106 998 6
507 231 15
106 824 5
544 43 0
99 110 2
675 81 11
858 340 9
782 108 1
727 21 27
722 221 9
884 816 2
88 873 5
595 367 5
109 645 10
745 804 11
146 162 4
637 160 11
995 533 5
128 55 22
401 49 12
494 822 3
327 355 8
709 647 18
957 1003 2
795 892 12
52 273 45
306 468 13
97 723 2
163 389 12
530 481 4
524 14 33
915 657 5
898 1005 9
961 150 20
533 228 2
700 60 25
236 478 2
267 920 29
306 577 9
880 339 1
340 537 11
363 865 8
618 201 38
645 41 2
891 931 3
773 958 4
828 419 34
802 411 5
966 743 10
1005 286 7
702 455 4
908 188 4
56 1003 28
913 528 8
569 708 10
508 125 9
628 427 4
993 140 7
196 558 14
390 559 4
427 962 10
549 646 10
243 118 13
161 275 8
155 328 7
855 142 16
123 513 16
26 176 45
859 670 11
498 222 13
926 727 8
715 6 37
377 112 45
298 825 3
974 392 5
207 420 8
833 93 5
97 834 1
926 815 12
393 758 23
134 125 11
193 141 5
867 387 2
891 172 10
421 71 9
186 390 13
848 752 14
540 611 8
330 901 14
395 358 11
510 264 8
474 114 7
992 519 11
161 493 16
953 356 16
617 981 11
252 849 14
629 278 2
880 49 10
968 614 15
707 605 5
575 324 4
876 332 9
221 781 1
328 583 11
460 243 6
68 348 8
103 461 13
496 532 6
695 275 1
204 464 21
985 589 9
462 646 14
839 588 17
810 782 10
537 77 30
159 911 3
484 822 14
102 503 10
26 488 47
42 654 43
101 382 9
898 45 24
310 408 6
244 318 7
386 214 14
759 374 11
452 594 10
997 883 2
319 405 17
694 25 13
556 401 4
448 83 5
122 21 28
888 695 2
939 903 13
5 430 8
729 143 2
562 476 23
829 761 8
287 297 65
492 531 14
561 48 24
763 652 5
656 72 3
574 767 22
951 399 4
655 668 18
775 535 9
553 304 13
620 487 13
913 549 9
442 747 4
651 499 18
465 189 8
700 290 9
795 302 26
807 467 5
460 41 2
412 399 7
463 3 39
281 172 8
129 91 10
367 108 12
692 948 3
340 883 2
228 386 16
377 236 42
174 250 9
57 681 25
854 242 21
685 702 10
339 216 8
751 188 2
487 147 8
981 629 9
853 38 17
819 387 12
231 391 21
863 746 8
282 786 4
817 762 9
47 492 15
324 996 5
175 936 9
333 442 8
206 373 10
195 520 7
408 743 12
241 337 2
846 328 12
42 634 37
840 680 8
671 989 10
114 192 4
495 215 4
670 99 8
809 108 11
821 408 3
735 309 9
120 288 5
178 401 12
437 754 7
3 274 41
602 324 1
930 240 1
36 829 11
193 878 5
513 330 6
926 343 8
398 442 1
561 132 12
446 75 10
846 478 3
263 118 6
424 147 13
349 10 26
495 939 14
809 401 16
466 668 4
1000 567 7
262 270 13
129 237 8
211 378 7
295 212 38
584 470 5
773 12 65
391 1005 9
954 478 8
497 773 35
158 499 19
356 675 9
730 344 9
761 118 8
173 442 7
131 909 4
310 588 15
742 217 4
713 557 31
304 960 4
529 512 45
785 107 21
355 448 5
18 911 46
477 696 3
800 960 12
929 484 9
305 51 5
236 706 7
189 687 3
562 763 20
973 198 12
426 536 12
396 32 4
694 380 12
249 468 9
138 124 10
197 704 10
949 824 6
218 12 58
32 65 9
687 375 5
64 559 5
174 45 30
865 76 12
669 633 10
538 216 8
765 779 11
203 753 10
798 286 10
891 100 10
278 921 14
886 36 10
678 516 18
806 205 1
546 68 13
395 153 6
105 229 31
208 615 29
605 253 4
959 662 17
631 138 12
700 462 13
757 449 8
48 258 32
406 743 17
672 735 8
1 784 68
230 903 6
226 728 1
486 470 7
429 349 7
297 296 8
288 391 6
637 279 15
146 890 8
120 927 11
475 811 9
452 211 4
760 580 9
442 549 2
596 286 13
965 251 13
922 995 7
107 713 29
149 579 8
720 120 5
239 731 5
19 180 45
403 660 2
219 94 7
949 140 7
669 373 3
487 658 6
669 1000 3
87 549 2
371 975 3
287 609 61
433 912 20
19 342 38
925 328 3
271 751 8
665 304 10
493 690 18
9 951 8
825 962 6
76 616 6
116 985 8
828 296 27
603 113 11
893 569 10
411 938 6
341 964 7
32 759 7
981 1002 1
744 607 16
617 341 14
527 865 12
499 431 13
902 665 17
536 939 19
465 746 4
461 35 40
760 328 3
42 1003 40
195 246 6
394 375 30
784 324 2
903 519 4
189 655 13
104 365 5
238 770 2
219 975 13
633 19 39
315 257 49
682 948 6
170 262 13
561 240 4
16 827 17
191 830 5
74 431 4
949 448 10
166 785 2
757 793 11
518 177 13
270 398 11
250 869 9
648 61 17
49 881 2
309 55 16
954 327 10
971 343 3
827 239 7
459 83 6
385 62 9
544 375 4
923 948 8
619 863 6
688 725 4
820 198 12
556 804 4
456 198 7
160 274 28
773 651 5
354 92 46
465 54 5
726 729 6
439 919 6
356 603 7
963 438 7
295 234 13
265 273 41
182 749 3
915 178 9
221 246 9
986 629 2
566 870 9
468 484 15
903 129 5
516 812 26
421 797 10
50 523 17
780 411 8
187 684 7
165 261 4
701 766 10
554 433 11
269 44 15
452 654 9
619 775 3
203 548 15
367 793 8
240 377 43
766 551 7
304 754 6
640 498 11
429 744 21
226 711 6
883 86 28
659 161 4
781 446 9
14 688 30
368 881 10
776 988 4
789 864 3
633 965 3
374 351 9
385 393 9
230 879 3
168 554 20
361 833 4
514 662 19
890 938 12
529 395 2
484 505 13
790 399 5
815 116 8
286 924 0
870 482 8
462 289 12
395 815 12
1004 547 8
883 967 11
587 559 11
897 741 16
408 137 26
559 956 8
816 433 8
131 450 18
929 350 9
1002 79 10
470 104 13
612 274 24
267 489 31
512 698 38
801 634 4
139 177 7
687 654 11
413 228 23
478 209 7
751 309 0
220 868 3
487 277 12
698 775 10
90 857 22
967 616 11
1 980 72
360 766 1
891 409 9
351 854 5
486 816 2
779 852 9
237 444 6
287 859 63
469 536 16
183 171 11
139 916 6
143 594 8
651 404 10
964 234 8
567 25 12
615 941 10
273 695 45
552 703 0
118 677 6
932 167 62
773 864 8
266 1001 7
784 250 9
156 548 9
911 61 20
226 103 6
747 321 3
909 339 4
542 766 6
45 778 30
317 984 14
486 149 6
904 290 8
671 761 11
655 198 12
793 205 6
772 492 12
19 732 46
348 1002 6
102 418 8
504 699 8
771 939 15
109 974 9
362 90 11
630 864 8
822 555 4
135 777 25
250 507 4
59 141 13
637 552 5
177 136 11
925 420 6
57 951 24
511 497 39
344 686 6
326 404 9
282 443 2
584 401 9
978 133 2
384 161 9
835 186 3
55 7 47
15 888 38
963 497 34
556 215 7
885 589 6
270 983 2
948 986 2
485 457 11
798 954 8
830 200 12
935 564 3
958 265 8
849 489 19
226 904 9
677 488 11
698 268 8
465 385 1
399 328 7
495 544 7
75 452 13
519 450 13
274 258 20
755 893 6
710 511 23
393 676 8
58 649 19
43 91 6
506 79 19
868 622 9
1000 948 6
655 672 18
367 226 7
444 951 2
497 809 36
240 641 7
989 55 22
220 965 6
767 332 16
769 247 11
507 305 10
168 435 13
133 948 2
185 393 15
747 929 15
761 385 10
76 687 13
476 849 9
590 749 6
604 23 6
724 327 10
396 643 8
472 20 60
459 559 14
507 467 7
181 961 7
180 789 2
454 517 9
557 374 12
901 897 5
376 961 6
683 340 8
586 79 8
275 384 6
933 660 7
712 27 34
974 894 11
472 133 12
645 445 7
707 491 6
752 25 9
921 330 9
356 851 9
198 566 15
461 69 5
825 826 5
358 267 31
856 359 13
966 790 7
930 927 3
206 984 8
325 73 13
175 450 10
749 95 11
849 286 3
714 377 45
905 68 15
444 22 6
413 504 16
120 800 7
966 97 16
956 305 4
866 842 21
673 72 4
745 564 6
686 575 5
874 334 8
403 523 11
620 735 12
909 222 9
522 995 10
499 240 21
524 355 8
288 275 2
111 622 12
559 43 6
960 772 11
771 465 9
791 280 2
278 765 4
372 890 9
584 904 4
739 52 22
124 833 15
834 418 6
98 292 20
913 487 3
462 912 23
441 872 3
377 836 40
924 398 10
116 407 66
218 18 50
473 621 21
557 499 21
160 13 9
560 466 1
757 825 5
979 321 5
237 730 6
530 274 27
285 648 3
362 160 10
115 876 1
794 954 4
314 391 14
851 203 4
66 48 24
926 514 18
622 340 8
470 468 1
290 587 1
114 268 9
212 526 43
537 70 13
594 983 10
280 144 4
296 228 7
201 65 13
47 582 1
115 991 4
760 371 7
136 913 7
968 691 10
471 224 6
580 468 10
997 467 13
407 327 67
496 530 2
591 942 10
180 665 9
143 554 10
34 218 30
361 583 7
474 638 12
61 512 46
772 160 20
112 817 19
998 70 9
243 439 0
442 130 2
1001 664 8
484 543 12
992 63 6
682 289 3
627 339 9
193 557 14
270 974 0
646 733 12
682 54 14
135 105 33
388 911 8
652 233 9
827 9 17
928 254 8
704 62 12
732 819 12
850 968 15
651 868 1
391 533 14
24 775 10
58 46 21
400 62 7
5 447 3
229 63 15
577 618 38
967 255 8
630 794 7
356 721 9
297 519 4
313 478 4
932 740 13
511 19 42
767 150 21
949 1001 8
458 54 14
84 246 19
407 838 61
168 993 19
738 353 10
428 744 20
407 950 61
671 585 9
279 9 15
553 800 15
320 433 5
719 723 7
814 441 12
659 976 8
775 103 4
678 438 12
779 175 9
980 687 0
90 3 39
880 123 10
401 94 4
26 150 43
192 390 8
716 674 6
685 141 7
403 563 12
223 624 9
483 876 10
373 543 11
687 16 15
227 565 12
62 428 4
842 733 20
354 63 11
383 573 24
634 857 24
948 745 14
706 118 4
847 985 8
758 709 14
917 127 4
235 173 11
68 824 5
150 363 19
208 38 30
167 517 66
729 101 4
382 702 1
558 611 18
500 964 0
633 207 13
231 12 58
164 845 7
665 686 8
822 906 12
584 575 10
405 708 8
240 45 30
490 884 5
313 11 67
830 709 6
372 110 12
840 209 10
911 85 22
69 379 13
860 831 5
247 654 13
950 595 8
572 553 7
124 328 15
430 773 8
634 60 19
168 236 20
243 150 16
750 724 4
447 875 10
681 820 2
658 437 10
363 284 4
274 511 30
712 793 15
568 10 23
252 982 20
1004 127 2
382 74 13
399 101 9
222 958 1
870 237 10
344 184 5
473 109 7
393 646 6
716 980 4
114 421 8
926 835 0
475 10 16
901 10 23
111 329 8
765 811 9
260 464 12
363 229 18
615 600 13
783 108 4
468 46 8
993 749 11
478 782 2
638 327 12
631 648 10
269 893 23
209 647 13
5 438 10
985 841 7
683 966 9
391 728 13
358 993 7
841 511 30
281 568 12
759 892 7
270 483 7
562 512 41
913 986 3
329 962 1
747 764 7
932 49 6
435 963 12
675 460 2
957 491 11
127 432 8
456 923 6
579 289 6
156 340 11
131 434 26
712 677 7
597 437 13
184 402 -1
237 989 7
641 619 12
116 142 14
623 832 11
685 101 5
384 291 6
9 139 9
679 495 4
357 508 7
399 505 9
247 328 15
126 133 8
478 507 4
274 300 21
628 865 3
237 920 16
837 993 4
949 35 39
479 842 23
758 548 19
931 982 7
739 29 37
257 425 46
954 95 9
475 534 9
198 307 12
555 716 5
437 963 8
804 490 11
876 633 12
177 121 9
552 288 8
485 253 5
932 961 8
545 599 6
440 289 2
464 43 1
740 447 13
770 381 9
262 860 10
626 558 11
676 84 18
144 98 23
617 1003 12
85 793 17
187 30 5
606 108 4
799 263 2
581 408 8
714 854 7
609 484 9
390 996 8
338 538 8
287 415 61
158 46 2
520 710 11
863 960 10
61 738 19
440 8 24
911 395 6
574 118 12
153 585 9
133 296 5
268 929 12
122 8 20
764 529 7
824 638 12
688 122 8
123 22 12
718 57 29
302 564 27
98 125 17
291 268 2
516 364 18
896 162 10
746 475 8
227 897 7
315 385 6
344 279 19
708 101 13
439 192 9
204 290 20
10 551 22
807 618 40
802 783 2
868 601 11
84 404 12
200 942 7
103 458 9
275 320 3
255 438 7
343 677 11
666 708 9
328 578 8
798 999 1
663 584 28
254 231 21
119 624 11
918 943 -1
943 972 13
412 502 9
885 34 34
957 585 12
350 264 1
621 596 28
687 777 23
791 298 11
579 570 4
986 55 16
696 968 7
728 355 3
683 319 1
956 264 11
5 478 12
694 658 9
297 713 34
682 128 3
38 592 16
249 630 5
97 679 4
399 441 10
208 755 24
938 981 9
608 551 2
270 738 9
782 146 8
199 476 34
218 734 10
489 756 29
109 219 8
115 709 2
994 666 9
165 506 13
10 760 17
306 426 6
744 676 22
836 487 12
601 567 8
175 236 11
257 1002 42
613 337 6
881 718 8
516 713 33
184 150 14
326 458 5
885 261 10
34 664 35
369 119 3
650 117 7
879 842 22
264 391 5
598 813 21
829 709 8
703 504 9
493 327 14
71 766 9
743 150 14
928 787 8
633 167 58
343 570 11
314 950 13
335 16 18
756 246 3
625 638 12
180 761 10
299 830 9
316 542 21
366 715 7
860 871 3
630 341 8
634 423 23
848 492 13
622 461 8
464 871 6
541 858 0
555 56 27
631 110 16
376 593 7
717 278 11
103 683 9
967 189 15
391 112 13
123 891 9
503 533 3
138 837 4
709 564 6
237 874 11
519 888 4
31 231 24
863 420 3
183 715 9
281 286 10
595 471 8
71 219 11
178 407 61
676 668 9
412 1 66
904 379 10
564 139 10
490 756 7
710 330 5
654 208 23
961 418 2
256 959 15
250 421 5
40 985 16
539 307 9
684 73 18
145 490 11
